energy_per_atom,energy_above_hull,total_magnetization,spacegroup_number,crystal_system,HOMO_character,HOMO_energy,LUMO_character,LUMO_energy,gap_AO,MagpieData mean AtomicWeight,MagpieData mean CovalentRadius,vpa,gap_expt
-11.99330840625,0.0,0.0,122,4,2,-0.20608,2,-0.20608,0.0,50.611006,117.25,21.220284667743456,1.8
-3.694455995,0.0,0.0,122,4,2,-0.197497,2,-0.197497,0.0,95.24105,130.25,28.430752786493304,0.3
-5.800440844000002,0.0,0.0,148,5,2,-0.338381,2,-0.338381,0.0,55.82384,96.2,13.104061486299893,3.0
-4.03502815625,0.0,0.0,122,4,2,-0.20608,2,-0.20608,0.0,73.26713099999999,124.25,25.54391415236222,1.5
-23.321846005,0.0,0.0,216,7,2,-0.226594,1,-0.204228,0.022365999999999997,120.0055,141.0,35.355811415348164,1.5
-5.31107154725,0.0,0.0,14,2,2,-0.338381,2,-0.226594,0.111787,57.601839999999996,96.0,15.123187329040338,3.91
-8.9066302621875,0.0,2.0000001,167,5,4,-0.337442,4,-0.337442,0.0,52.883239583333335,114.72916666666667,12.543009124534342,3.5
-19.566122223,0.0,4.0573519,62,3,4,-0.337442,4,-0.337442,0.0,75.28540000000001,144.6,24.251943666388748,1.12
-6.573068619749999,0.0,16.0760163,122,4,4,-0.337442,4,-0.337442,0.0,103.42240000000001,153.6,26.424131367020397,1.75
-6.44619559275,0.0,11.5563935,58,3,4,-0.337442,4,-0.337442,0.0,106.90748,151.9,26.160811767585507,1.1
-14.444144496249999,0.0,5.9999997,63,3,4,-0.337442,4,-0.337442,0.0,49.2778024,93.75,13.318744747072506,4.85
-21.730855215,0.0,0.7594189,225,7,4,-0.337442,4,-0.337442,0.0,77.06135,137.5,16.470441479934266,0.7
-9.204800156666666,0.0,0.0,225,7,2,-0.338381,4,-0.337442,0.0009389999999999676,57.3716,112.0,13.619880499307337,3.41
-5.224757877291666,0.0,3.996918,14,2,2,-0.261676,2,-0.261676,0.0,69.60709366666667,120.25,26.280498163648463,2.4
-6.342220546923078,0.0,12.0,15,2,3,-0.322368,3,-0.322368,0.0,48.35858384615384,91.84615384615384,14.395457543151915,3.6
-14.634240028125,0.0,4e-07,204,7,2,-0.197497,2,-0.197497,0.0,70.92449875,120.75,17.218790509259694,0.4
-12.472567218333333,0.0,0.0,31,3,2,-0.261676,1,-0.204497,0.05717900000000001,55.30659833333333,116.66666666666667,14.674214113458428,0.6
-14.465206302916668,0.0,0.0,61,3,2,-0.245806,1,-0.204497,0.041308999999999985,70.938265,121.66666666666667,15.937715452419624,0.2
-10.919083457500001,0.0,0.0,14,2,2,-0.20608,2,-0.20608,0.0,40.293573,113.33333333333333,12.902724046730944,0.35
-10.555359314375,0.0,0.0,204,7,2,-0.20608,2,-0.20608,0.0,37.963620250000005,111.75,14.173043263346342,0.45
-10.672168665000001,0.0,0.0,198,7,2,-0.261676,2,-0.20608,0.055596000000000007,40.657319,112.66666666666667,13.13396856819849,0.4
-22.736178655,0.0,0.0,204,7,2,-0.185623,2,-0.185623,0.0,106.05329875000001,135.75,23.187555621209906,0.49
-16.028720975833334,0.0,0.0,61,3,2,-0.261676,1,-0.204497,0.05717900000000001,70.91939833333333,123.33333333333333,16.768304176141573,0.11
-9.19658336,0.0,11.9999998,167,5,3,-0.118123,3,-0.118123,0.0,30.39808,95.2,9.767336913973889,3.4
-7.3364540080000005,0.000581118999998,23.9992252,163,5,3,-0.118123,3,-0.118123,0.0,40.03744,118.6,17.712264428793134,0.9
-6.905540599166666,0.0009535368760250001,8.9e-06,62,3,2,-0.338381,2,-0.338381,0.0,71.84813809523808,94.04761904761905,17.40129736858263,1.8
-8.56402402166665,0.0,4.0000004,136,4,1,-0.150445,3,-0.118123,0.03232199999999999,27.9983,90.33333333333333,9.441470950213098,0.23
-7.250637917500001,0.0,0.0,14,2,2,-0.338381,1,-0.150445,0.187936,53.86561666666666,91.5,14.649293852546734,2.25
-22.208224591666667,0.0,6.1304185,58,3,2,-0.185623,1,-0.150445,0.035178000000000015,98.50536666666666,139.0,23.945341076128752,0.14
-11.130625806666666,0.0,0.0,139,4,2,-0.153293,2,-0.153293,0.0,36.0557,120.33333333333333,11.616787595415973,1.3
-5.790014763333334,0.0,20.3687669,164,5,1,-0.150445,3,-0.118123,0.03232199999999999,102.3987,138.33333333333334,26.710589233558505,0.17
-18.209052158,0.0,0.0,225,7,3,-0.298706,2,-0.180198,0.11850800000000003,79.53775038,139.3,31.556449890628507,2.77
-7.382481769999999,0.0,0.0001645,14,2,2,-0.338381,2,-0.338381,0.0,34.87629084615385,104.61538461538461,16.68501168601258,4.13
-24.458593343333334,0.0,6e-07,72,3,2,-0.226594,1,-0.204228,0.022365999999999997,123.71598931111112,163.55555555555554,39.4415349527072,2.48
-2.095785740769228,0.0,0.0,8,2,2,-0.267904,1,-0.205137,0.06276699999999996,144.83205106153846,153.53846153846155,48.02521558770363,2.56
-2.9224863855555503,0.0,0.0,72,3,2,-0.261676,1,-0.205137,0.056539000000000006,110.64898931111111,144.88888888888889,30.276166342652832,2.8
-2.8026994033333343,0.0,0.0,102,4,2,-0.261676,1,-0.205137,0.056539000000000006,112.92039358666666,134.33333333333334,28.22599912865261,1.63
-4.216589168214286,0.0,1e-07,19,3,2,-0.245806,2,-0.245806,0.0,81.40827884285714,139.21428571428572,33.80988576818098,2.04
-4.116384246071429,0.0,0.025273999999999002,19,3,2,-0.245806,2,-0.245806,0.0,91.2804217,143.28571428571428,38.06120546925326,1.92
-4.968654821249999,0.0,0.0002028,70,3,3,-0.202272,1,-0.172056,0.03021600000000002,92.262910475,158.0,35.538050362957,2.19
-17.646942109772727,0.0,0.0,142,4,2,-0.245806,2,-0.245806,0.0,91.2646276181818,144.27272727272728,34.65879498857553,1.5
-25.868267950416666,0.0,0.0,62,3,2,-0.185623,2,-0.185623,0.0,129.19030126666667,209.0,49.49274517683662,0.62
-7.77452660375,0.0,0.0,5,2,2,-0.338381,2,-0.338381,0.0,30.070937737500003,95.5625,14.675015191565276,6.53
-4.592122728235294,0.0,0.003101199999999,14,2,2,-0.261676,2,-0.261676,0.0,69.77122963529412,131.35294117647058,30.857323569085693,2.34
-26.431477753333336,0.0,0.0,62,3,2,-0.226594,1,-0.078699,0.147895,131.13696793333335,208.66666666666666,53.40883067988472,3.5
-3.096817772222222,0.0,0.0,225,7,2,-0.295334,2,-0.226594,0.06874,96.98165597777778,149.55555555555554,37.7838212858105,2.12
-2.637432228888886,0.0,0.0,225,7,2,-0.267904,2,-0.226594,0.041309999999999986,128.31530264444444,162.22222222222223,46.39403602036042,1.5
-5.407257877,0.0,0.00016659999999900002,2,1,2,-0.261676,2,-0.261676,0.0,58.62368331999999,130.66666666666666,28.788309743554944,2.8
-4.773329093888889,0.0,7.6e-05,132,4,2,-0.261676,3,-0.17001,0.09166600000000003,73.07492264444444,150.88888888888889,29.043413596898606,2.44
-5.01590259625,0.0,2.1700000000000002e-05,70,3,2,-0.261676,3,-0.204634,0.05704200000000001,69.110075475,150.75,32.84515820257895,1.77
-4.120053944821429,0.0,8e-07,19,3,2,-0.245806,2,-0.245806,0.0,84.3422074142857,137.85714285714286,34.598084471201275,2.31
-4.018224131785714,0.0,0.0217334,19,3,2,-0.245806,2,-0.245806,0.0,94.21435027142856,141.92857142857142,36.8091182675888,2.12
-2.064209426666669,0.0,0.0,185,6,2,-0.197497,1,-0.078699,0.118798,118.409488925,212.75,48.04196996456955,0.6
-33.92275759,0.0,0.0,225,7,2,-0.180198,1,-0.078699,0.10149899999999999,151.924188925,220.0,51.798718167242846,0.55
-3.406577960000001,0.0,0.0,164,5,2,-0.295334,2,-0.180198,0.11513599999999999,109.70093969285713,150.57142857142858,39.50939087661827,2.5
-2.940967475,0.000866506428571,0.0,194,6,2,-0.267904,2,-0.180198,0.08770599999999998,139.91552755,162.78571428571428,48.79103316753396,1.8
-7.207211790595238,0.0,0.0002193,152,5,2,-0.338381,2,-0.338381,0.0,25.933891275,98.42857142857143,13.846051826161366,6.53
-4.9422824629411775,0.0,0.00043099999999900005,9,2,2,-0.245806,2,-0.245806,0.0,89.88298327647058,147.0,34.21924411039786,1.35
-8.130716346979167,0.0,0.0983463,63,3,2,-0.338381,2,-0.226594,0.111787,47.026136993749994,101.5,16.150122962395354,3.22
-25.758220295,0.0,0.0,225,7,2,-0.185623,1,-0.078699,0.106924,130.119088925,217.75,49.394633851415016,1.6
-3.379595010714287,0.0,0.0,164,5,2,-0.295334,2,-0.185623,0.10971099999999998,97.24088255,149.28571428571428,38.628150553350224,2.3
-2.913528757142858,0.0,0.0,194,6,2,-0.267904,2,-0.185623,0.08228099999999997,127.45547040714284,161.5,47.46139236239433,1.89
-3.984356640583333,0.0,0.0,14,2,2,-0.197497,2,-0.197497,0.0,101.20580050666668,154.73333333333332,39.326347492253156,1.02
-4.249134093333334,0.0,0.0,29,3,2,-0.245806,2,-0.245806,0.0,79.79413598095238,141.14285714285714,36.33942480154327,2.0
-5.611996930952381,0.0,0.0,15,2,2,-0.261676,2,-0.261676,0.0,59.72399083809523,141.47619047619048,29.761518132167765,2.35
-4.033274874285714,0.0,0.001884499999999,14,2,2,-0.261676,2,-0.197497,0.06417900000000001,74.2512074142857,138.28571428571428,28.38620212038908,2.7
-23.489845150555553,0.0,0.0,136,4,2,-0.226594,1,-0.157407,0.069187,117.22738354444444,153.66666666666666,28.001409514718336,0.65
-4.003941053125001,0.0,0.0,14,2,2,-0.245806,2,-0.197497,0.04830899999999999,91.436762975,150.75,35.375165548630754,1.86
-38.20726542,0.0,0.0,221,7,1,-0.162334,1,-0.078699,0.083635,164.93601045,190.0,39.279859280085645,2.3
-7.886116054166667,0.0,0.0,19,3,2,-0.338381,2,-0.338381,0.0,27.259494655555557,91.77777777777777,13.619127748453762,7.42
-47.760739265000005,0.0,0.0,227,7,2,-0.180198,2,-0.180198,0.0,183.62208396666665,180.0,38.72828584379234,0.55
-30.917538927222225,0.0,0.0,62,3,2,-0.245806,2,-0.180198,0.065608,128.29407243333333,143.11111111111111,33.24148903792148,0.43
-25.78647656125,0.0,0.0,14,2,2,-0.261676,2,-0.180198,0.08147800000000002,101.50396297500001,150.5,34.69081273034512,1.39
-3.324175479999997,0.0,0.0,221,7,2,-0.295334,1,-0.078699,0.21663499999999997,106.40472595,182.0,40.46837509528745,7.18
-6.099575474166667,0.0,0.0012465,198,7,2,-0.338381,2,-0.338381,0.0,50.687608649999994,111.66666666666667,18.593994194594536,2.58
-4.616205221666667,0.0,1.9983885,63,3,2,-0.245806,2,-0.245806,0.0,103.71874198333335,158.66666666666666,34.67952969714084,2.4
-4.389581145,0.0,1.993234,63,3,2,-0.245806,2,-0.245806,0.0,118.41524198333333,156.66666666666666,34.541282532100674,1.94
-17.802043195,0.0,5.1500000000000005e-05,221,7,2,-0.32038,1,-0.078699,0.24168099999999998,84.17922595,173.0,35.574139066321905,7.8
-4.434527553035714,0.0,0.0015118,61,3,3,-0.202272,2,-0.197497,0.0047750000000000015,61.587721699999996,134.57142857142858,24.45161998820263,2.3
-4.5167038858333335,0.0,0.0,63,3,2,-0.245806,2,-0.245806,0.0,100.40407531666666,152.5,30.914756903412282,2.56
-16.95051235,0.0,0.0,225,7,2,-0.415606,1,-0.078699,0.33690699999999996,75.95192755,150.5,27.16610668163082,10.0
-13.117701489500002,0.0,0.0,14,2,2,-0.261676,2,-0.261676,0.0,59.764690380000005,136.2,29.831321774126383,3.0
-5.599649389166664,0.0,14.0000005,63,3,2,-0.226594,2,-0.226594,0.0,123.05590864999999,162.66666666666666,37.346651810839596,2.13
-7.663324952083333,0.000338493124998,0.0027193,33,3,2,-0.338381,2,-0.338381,0.0,29.164520991666667,89.83333333333333,14.423459236361362,5.76
-3.090217248000002,0.0,0.0,160,5,2,-0.267904,2,-0.149882,0.11802199999999999,117.25177238,156.2,45.01362335792811,1.6
-5.383738980833333,0.0,0.0020109,1,1,2,-0.338381,2,-0.245806,0.09257499999999999,32.487139324999994,81.08333333333333,15.29893720380548,4.77
-2.9451411500000013,0.0,5e-07,225,7,2,-0.267904,1,-0.078699,0.18920499999999996,129.90496095,191.5,59.551159741948986,6.4
-3.6623365875,0.0,0.0246876,15,2,2,-0.261676,2,-0.261676,0.0,90.75140864999999,138.83333333333334,31.46690491786353,2.3
-17.117215313125,0.0,0.0,15,2,2,-0.261676,2,-0.261676,0.0,77.963362975,149.0,32.39844950337671,3.4
-20.231303315625,0.0,0.0,15,2,2,-0.245806,2,-0.245806,0.0,101.41086297499999,156.5,36.37762332171498,2.81
-25.5614820721875,0.0,0.0,15,2,2,-0.226594,2,-0.226594,0.0,125.730862975,165.5,44.58076706762912,2.16
-5.765099532307692,0.0,0.0053324,2,1,2,-0.338381,1,-0.290497,0.04788399999999998,58.3475886076923,102.15384615384616,19.164425930883937,3.9
-4.303747007499997,0.0,0.0,63,3,2,-0.245806,1,-0.205137,0.04066899999999998,118.21348698333334,157.16666666666666,34.34388914338964,2.46
-7.973389353333333,0.0,0.004060699999999,24,3,2,-0.338381,2,-0.338381,0.0,20.26146955,85.33333333333333,14.151453811200751,6.89
-6.436756435394737,0.0,0.0518437,64,3,2,-0.261676,1,-0.155112,0.10656400000000002,90.02042378421054,142.52631578947367,25.521583968468125,1.86
-5.842592890000001,0.0,0.128300499999999,64,3,2,-0.245806,1,-0.155112,0.090694,117.1701606263158,151.21052631578948,28.909427511654197,1.78
-6.688705635714285,0.0,0.002548,62,3,2,-0.338381,2,-0.338381,0.0,62.153830557142854,108.71428571428571,19.14432621120589,4.39
-15.43159129,0.0,0.0,7,2,2,-0.245806,2,-0.245806,0.0,79.7049017375,133.875,32.506387950684875,1.9
-26.002104970625,0.00038727687500200004,0.0,14,2,2,-0.185623,2,-0.185623,0.0,127.33272595,191.5,47.77328945476572,0.8
-6.380128091666666,0.0,0.0027385,19,3,2,-0.338381,2,-0.338381,0.0,37.232554325,93.41666666666667,16.87926927149252,4.68
-17.5753251225,0.0,7e-07,14,2,2,-0.261676,2,-0.185623,0.07605300000000001,79.698862975,148.25,33.552614679772084,2.8
-20.694799769375,0.0,0.0,14,2,2,-0.245806,2,-0.185623,0.060182999999999987,103.14636297499999,155.75,36.947478060721934,1.7
-6.55968778175,0.0,0.0002237,62,3,2,-0.338381,2,-0.245806,0.09257499999999999,43.17777639,105.0,18.410255007106063,5.2
-4.434077944166667,0.0,0.0,63,3,4,-0.21776,4,-0.21776,0.0,105.42607531666665,157.66666666666666,33.880972398377885,2.45
-4.201202656666667,0.0,0.002082199999999,63,3,4,-0.21776,4,-0.21776,0.0,120.12257531666667,155.66666666666666,33.80323306414872,2.37
-4.5384141575,0.0,0.0,63,3,4,-0.21776,4,-0.21776,0.0,97.58757531666667,154.0,32.316928039674345,2.43
-4.014943753333333,0.0,0.0,63,3,2,-0.226594,2,-0.226594,0.0,123.33513364999999,162.33333333333334,37.74039865829938,2.12
-4.7247607175,0.0,4.7400000000000014e-05,63,3,2,-0.245806,1,-0.204228,0.041578000000000004,95.18371698333333,156.33333333333334,33.01987303807214,2.54
-4.4916549025,0.0,0.0,63,3,2,-0.245806,1,-0.205137,0.04066899999999998,109.88021698333334,154.33333333333334,32.96807228714284,2.54
-4.8390025075,0.0,0.0004463,63,3,2,-0.245806,1,-0.222725,0.02308099999999999,87.34521698333333,152.66666666666666,31.176265518484765,2.41
-21.093650475,0.0,5.997088,63,3,2,-0.245806,2,-0.245806,0.0,100.29544114999999,152.83333333333334,29.364967883784583,0.95
-21.569522715,0.0,10.0001467,63,3,2,-0.245806,2,-0.245806,0.0,99.62958281666666,155.0,30.508303843953996,1.59
-6.969984457179487,0.0,0.0,36,3,2,-0.338381,2,-0.338381,0.0,31.39186553076923,92.46153846153847,15.224453972761093,5.69
-4.778898242499999,0.0,0.0,9,2,3,-0.202272,3,-0.202272,0.0,49.32116666666667,116.5,18.232825473379346,0.53
-4.365952863333331,0.0,0.0,44,3,3,-0.202272,3,-0.202272,0.0,72.76866666666666,124.0,21.56119277880586,0.85
-5.02663022,0.0,0.0,224,7,3,-0.202272,1,-0.172056,0.03021600000000002,47.69713333333333,110.0,12.764484711878117,2.58
-19.016098054285717,0.0,0.0,121,4,3,-0.202272,3,-0.202272,0.0,89.53885714285714,129.42857142857142,24.76169577650098,1.65
-13.25499775625,0.0,3e-07,121,4,3,-0.202272,3,-0.202272,0.0,72.67495,124.375,21.346033345097755,0.65
-5.373652886666666,0.0,1.952354699999999,90,4,2,-0.226594,2,-0.226594,0.0,59.75586666666666,94.22222222222223,16.759360322319168,2.56
-11.5984902775,0.0,0.0,121,4,3,-0.202272,3,-0.202272,0.0,55.08225,119.375,19.320348841638292,0.75
-5.355558385,0.0,0.0,122,4,3,-0.202272,3,-0.202272,0.0,34.62175,106.5,14.032025457777936,3.61
-5.05913956625,0.0,0.0011832,129,4,3,-0.202272,2,-0.180198,0.02207400000000001,91.87145,116.5,17.681898594411855,0.82
-3.385688824999999,0.0,0.0,216,7,3,-0.202272,1,-0.172056,0.03021600000000002,71.725,126.0,22.625570734248974,3.08
-5.183325773,0.0,4.0561717,14,2,2,-0.245806,2,-0.245806,0.0,51.805240000000005,90.0,15.365411435290332,3.25
-3.155027610833333,0.0,0.0,164,5,3,-0.202272,1,-0.172056,0.03021600000000002,95.225235,135.5,27.60193495044158,3.1
-9.773293335833333,0.0,0.0,14,2,3,-0.202272,3,-0.202272,0.0,41.83117466666667,115.33333333333333,15.911410989887235,1.4
-9.091445677500001,0.0,0.0,136,4,3,-0.202272,3,-0.202272,0.0,38.1429524,110.8,21.018911832952057,2.2
-13.459863785,0.0,1e-07,62,3,3,-0.202272,2,-0.185623,0.016648999999999997,62.359,120.25,20.915218461928706,1.38
-8.606475595882353,0.0,0.0,113,4,4,-0.265302,4,-0.265302,0.0,47.34545882352941,96.3529411764706,16.731243454161266,1.92
-8.821172594,0.0,0.0,206,7,4,-0.265302,4,-0.265302,0.0,74.59964,116.4,14.863959313727268,5.0
-19.9928767695,0.0,0.0,62,3,2,-0.261676,2,-0.261676,0.0,84.239,139.8,21.444682078459735,2.91
-29.724184564,0.0,0.0,70,3,2,-0.226594,2,-0.226594,0.0,141.56,159.6,35.156760827654,0.69
-17.5610407345,0.0,0.0,36,3,2,-0.261676,2,-0.261676,0.0,74.9613,132.8,22.737253413373743,2.81
-23.456978740909094,0.0,0.0,12,2,2,-0.261676,2,-0.261676,0.0,105.55090909090909,145.63636363636363,27.69953245643145,1.43
-25.155246515,0.0,0.0,225,7,2,-0.197497,2,-0.197497,0.0,118.7108,155.5,24.47141447090693,1.0
-22.575982325,0.0,0.0,225,7,4,-0.265302,4,-0.265302,0.0,88.25335,131.5,14.60761419946559,2.6
-8.474121467499986,0.0,3e-07,141,4,4,-0.265302,4,-0.265302,0.0,42.911893666666664,93.83333333333333,11.862451556120561,6.38
-21.015490711785713,0.0,0.0,58,3,3,-0.202272,3,-0.202272,0.0,105.81385714285713,142.71428571428572,23.788239892098204,0.24
-8.852958224,0.0,0.0,206,7,4,-0.278577,4,-0.278577,0.0,76.50323999999999,115.2,14.283069428146089,5.42
-24.3309633985,0.0,0.0,70,3,2,-0.245806,2,-0.245806,0.0,114.27959999999999,147.6,27.983266980704645,1.66
-30.465381566,0.0,0.0,70,3,2,-0.226594,2,-0.226594,0.0,143.46359999999999,158.4,34.281014349581525,0.9
-23.626701835,0.0,0.0,225,7,2,-0.266297,2,-0.266297,0.0,90.63284999999999,130.0,13.976612038354036,3.0
-25.069488432142858,0.0,27.9999995,62,3,2,-0.245806,2,-0.245806,0.0,113.25771428571429,151.71428571428572,27.27426951685366,1.8
-25.614363161071427,0.0,27.9999997,62,3,4,-0.232773,4,-0.232773,0.0,114.61742857142856,150.85714285714286,26.80124531041644,1.7
-14.701946187678569,0.0,56.0000002,70,3,4,-0.232773,4,-0.232773,0.0,59.952857142857134,123.14285714285714,23.123090161615487,2.25
-18.15705715857143,0.0,13.9999999,66,3,4,-0.232773,4,-0.232773,0.0,86.75,131.71428571428572,26.595882400494585,2.16
-24.162352577857142,0.0,13.9466811,66,3,2,-0.226594,2,-0.226594,0.0,114.5442857142857,142.0,32.90109637858637,1.7
-6.972624085357142,0.0,28.0014902,62,3,2,-0.245806,2,-0.245806,0.0,113.95209142857142,151.71428571428572,27.33463376152529,1.8
-5.90623190857143,0.0,14.0000001,66,3,4,-0.232773,4,-0.232773,0.0,72.83714285714287,128.85714285714286,25.58527739304656,1.5
-26.786420218928573,0.0,28.0000005,62,3,4,-0.232773,4,-0.232773,0.0,116.81965714285714,150.28571428571428,26.10372040108049,1.7
-10.529193926,0.0,12.0,164,5,4,-0.232773,4,-0.232773,0.0,70.38524,118.8,14.468916130097606,4.5
-7.283588637222222,0.0,41.9538952,58,3,4,-0.232773,4,-0.232773,0.0,89.93589422222222,145.11111111111111,25.34613644518855,0.45
-23.24079308142857,0.0,38.0000005,220,7,4,-0.232773,4,-0.232773,0.0,83.45028571428573,144.85714285714286,22.717168704929993,1.7
-6.53101553609375,0.0,27.5321803,62,3,4,-0.232773,4,-0.232773,0.0,76.9698125,130.9375,24.593409721921034,1.2
-8.780427923214287,0.0,27.9998999,4,2,4,-0.232773,4,-0.232773,0.0,38.56066817142857,100.57142857142857,13.60149107856972,2.74
-15.830400685,0.0,28.0000005,62,3,4,-0.232773,4,-0.232773,0.0,51.32662666666667,86.66666666666667,13.499412479758819,1.85
-6.819938021818182,0.0,6.9998867,121,4,1,-0.195511,1,-0.195511,0.0,131.00254545454547,138.72727272727272,19.73823494105886,0.26
-24.87422244,0.0,6.0000359,225,7,4,-0.232773,4,-0.232773,0.0,82.98535,134.5,16.28475191631189,1.25
-10.741459005000001,0.0,6.9968772999999995,225,7,4,-0.232773,4,-0.232773,0.0,83.9817,132.0,16.417419577187736,1.12
-25.740025765,0.0,7.0002183,225,7,4,-0.232773,4,-0.232773,0.0,92.0145,151.5,25.44407938722058,1.65
-28.773518955,0.0,7.0002255,225,7,4,-0.232773,4,-0.232773,0.0,115.46199999999999,159.0,28.775501988668122,3.1
-33.96163376,0.0,6.9999301,225,7,4,-0.232773,4,-0.232773,0.0,139.78199999999998,168.0,35.443483003481816,2.06
-9.369385168333324,0.0,11.9999999,74,3,4,-0.232773,4,-0.232773,0.0,44.48385,102.5,14.133734718201604,3.44
-8.06387644,0.0,19.9980745,167,5,3,-0.295049,3,-0.295049,0.0,31.93764,92.4,10.311075301961129,2.2
-6.372841523333334,0.0,0.0,14,2,2,-0.261676,2,-0.261676,0.0,54.27719999999999,118.66666666666667,14.199633928753114,0.4
-6.020275271666668,0.0,0.0,14,2,2,-0.245806,2,-0.245806,0.0,69.90886666666665,123.66666666666667,15.67156212689838,0.6
-6.2506830478571445,0.0,19.9999785,19,3,3,-0.295049,3,-0.295049,0.0,46.121428571428574,88.14285714285714,15.892256421197077,2.54
-4.192548873333334,0.0,4.0000002,164,5,2,-0.267904,2,-0.267904,0.0,103.21798000000001,136.66666666666666,33.13281099279416,5.15
-6.396424983499999,0.0,0.0,15,2,2,-0.20608,2,-0.20608,0.0,35.9480096,112.0,14.40994507939618,0.32
-6.70680205,0.0,0.0,14,2,2,-0.261676,2,-0.261676,0.0,39.62792066666666,114.66666666666667,12.967268344812672,0.25
-6.835854183333333,0.0,0.0,64,3,1,-0.197978,2,-0.153293,0.044684999999999975,37.33866666666666,118.0,12.197751043997684,0.9
-4.100255565714288,0.0,0.0,82,4,2,-0.261676,2,-0.261676,0.0,66.89942857142857,113.71428571428571,22.910760801462878,2.79
-19.10043891,0.0,0.0,82,4,2,-0.245806,2,-0.245806,0.0,93.69657142857143,122.28571428571429,26.149776297334892,1.95
-6.449011680999999,0.0,0.0,12,2,2,-0.338381,1,-0.328019,0.010361999999999982,37.488839999999996,88.4,10.573376293730535,4.4
-4.712736013928571,0.0,0.000105499999999,70,3,2,-0.261676,2,-0.261676,0.0,67.84371428571428,115.71428571428571,24.105816320531197,2.38
-20.200851852499998,0.0,0.0,70,3,2,-0.245806,2,-0.245806,0.0,94.64085714285713,124.28571428571429,26.661478563737404,1.83
-10.194584924,0.00046213099999900005,0.0,9,2,2,-0.261676,2,-0.261676,0.0,47.1282,111.8,21.78549335538195,2.8
-6.026339787500001,0.0,0.0,56,3,2,-0.338381,1,-0.328019,0.010361999999999982,37.21470909090909,86.0,12.702692472537173,4.61
-13.864913983000001,0.0,0.0,9,2,2,-0.245806,2,-0.245806,0.0,75.26520000000001,120.8,25.17131984069082,2.3
-20.229681385,0.0,0.0,9,2,2,-0.226594,2,-0.226594,0.0,104.44919999999999,131.6,32.09027447491865,1.45
-5.52403559874999,5.8808749989758276e-05,0.0,166,5,3,-0.298706,3,-0.298706,0.0,52.3975,99.75,12.04092447076194,2.2
-21.25041342125,0.0,0.0,122,4,2,-0.226594,2,-0.226594,0.0,108.1978,135.75,30.63907083162283,1.1
-13.521430525,0.0,0.0,216,7,2,-0.197497,2,-0.197497,0.0,72.3223,120.5,23.765929692671918,1.46
-34.97942658,0.0,0.0,216,7,2,-0.180198,2,-0.180198,0.0,139.3517,135.0,32.23832562110718,0.1
-4.334498697142856,0.0,0.0,82,4,3,-0.202272,3,-0.202272,0.0,74.53557142857143,122.0,23.41297753110416,1.38
-5.930823704999989,0.0,0.0,194,6,3,-0.202272,3,-0.202272,0.0,41.31695,96.5,10.946016996607094,1.47
-17.207088891666668,0.0,0.0,166,5,2,-0.149882,2,-0.149882,0.0,89.98766666666666,126.66666666666667,28.733528507786527,1.1
-5.852429608214286,0.0,0.0,62,3,2,-0.338381,1,-0.328019,0.010361999999999982,30.526934285714287,76.71428571428571,11.191511154635839,5.51
-10.9558127175,0.0,0.0,186,6,2,-0.266297,2,-0.266297,0.0,41.86485,96.5,11.432080897320857,3.25
-10.731342265,0.0,0.0,216,7,2,-0.20608,2,-0.20608,0.0,50.348381,114.5,20.25293335964855,2.74
-10.50262533375,0.0,0.0,194,6,2,-0.261676,2,-0.261676,0.0,50.894,113.5,22.383728755306564,2.59
-18.80381776,0.0,0.0,216,7,2,-0.185623,2,-0.185623,0.0,95.7415,130.5,28.894998392042655,0.82
-13.56690558,0.00028121875,0.0,187,6,2,-0.245806,2,-0.245806,0.0,74.3415,121.0,25.465119688783034,2.0
-18.795189155,0.0,3.21e-05,187,6,3,-0.270262,3,-0.270262,0.0,83.8615,134.5,14.426446625433673,1.42
-18.872993330833335,0.0,0.0,12,2,2,-0.226594,2,-0.226594,0.0,98.66149999999999,130.0,31.785377065364823,1.8
-15.283472408571429,9.493919641556661e-05,14.0000001,148,5,3,-0.202272,3,-0.202272,0.0,63.440428571428576,129.57142857142858,17.670279307396463,1.62
-12.494637291,0.0,112.0001729,206,7,2,-0.338381,2,-0.338381,0.0,72.49964,118.0,15.772721476406687,5.3
-24.5140683825,0.0,55.9999992,62,3,2,-0.261676,2,-0.261676,0.0,82.139,141.4,22.259001058595473,2.55
-28.0896133195,0.0,7e-07,62,3,2,-0.245806,2,-0.245806,0.0,110.276,150.4,25.275354410938156,2.2
-34.242153842,0.0,1.1e-06,62,3,2,-0.226594,2,-0.226594,0.0,139.45999999999998,161.2,31.30721588099676,0.74
-30.797409605,0.0,7.0010877,225,7,4,-0.489012,4,-0.489012,0.0,116.0858,157.5,25.5264256176406,0.63
-12.986393981428572,0.0,6.839141,221,7,1,-0.143627,2,-0.136603,0.0070240000000000025,31.73085714285714,100.0,9.856147869666348,3.6
-28.07805977,0.0,6.9999888,225,7,4,-0.489012,4,-0.489012,0.0,85.62835,133.5,15.409500966732667,1.54
-18.042306378,0.0,28.0000007,62,3,2,-0.261676,2,-0.261676,0.0,59.6801824,136.2,21.595660592103016,2.1
-36.008738085,0.0,7.9591348,187,6,4,-0.489012,2,-0.226594,0.26241800000000004,142.425,167.0,30.492142182892927,1.3
