,gap_expt,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,mean_row,mean_group,mean_atomic_mass,mean_atomic_radius,mean_boiling_point,mean_melting_point,mean_MendeleevNumber,mean_AtomicWeight,mean_MeltingT,mean_CovalentRadius,mean_Electronegativity,mean_NsValence,mean_NpValence,MagpieData mean NdValence,mean_NfValence,mean_NValence,mean_NsUnfilled,mean_NpUnfilled,mean_NdUnfilled,mean_NfUnfilled,mean_NUnfilled,mean_GSvolume_pa,mean_GSbandgap,mean_GSmagmom,mean_SpaceGroupNumber
381,3.81,2.0,8.0,-0.338381,2.0,52.0,-0.226594,0.111787,3.409090909090909,14.181818181818182,58.05134272727273,0.9750000000000001,781.6727272727272,353.02272727272725,77.4090909090909,58.05134272727273,353.02272727272725,101.95454545454545,2.8068181818181817,2.0,3.4545454545454546,2.3636363636363638,0.0,7.818181818181818,0.0,1.7272727272727273,0.8181818181818182,0.0,2.5454545454545454,19.939621212113636,0.10545454545454547,0.0,70.22727272727273
382,0.0,1.0,3.0,-0.10554,1.0,3.0,-0.10554,0.0,2.8,1.2,33.0182,1.5899999999999999,1720.6,562.952,2.6,33.0182,562.952,145.4,0.962,1.2,0.0,0.0,0.0,1.2,0.8,0.0,0.0,0.0,0.8,25.99266666664,0.0,0.0,229.0
383,0.0,3.0,25.0,-0.26654,3.0,25.0,-0.26654,0.0,3.0,11.833333333333334,39.08958166666667,0.9958333333333332,1009.1999999999999,621.6333333333333,68.83333333333333,39.08958166666667,621.6333333333333,102.75,2.5974999999999997,2.0,2.3333333333333335,1.6666666666666667,0.0,6.0,0.0,1.1666666666666667,1.6666666666666667,0.0,2.8333333333333335,14.106278735633333,0.0,0.00010337356321833333,98.41666666666667
384,0.0,3.0,25.0,-0.26654,3.0,25.0,-0.26654,0.0,3.0,12.142857142857142,39.32024142857143,0.9928571428571428,955.7571428571429,586.22,70.14285714285714,39.31817,586.22,101.5,2.59,2.0,2.2857142857142856,2.142857142857143,0.0,6.428571428571429,0.0,1.1428571428571428,1.4285714285714286,0.0,2.5714285714285716,13.738596059114286,0.0,8.860591133e-05,99.07142857142857
385,0.0,3.0,25.0,-0.26654,3.0,25.0,-0.26654,0.0,3.2,11.4,48.052648999999995,1.0699999999999998,949.5200000000001,536.6800000000001,64.4,48.052648999999995,536.6800000000001,110.4,2.552,2.0,2.4,1.0,0.0,5.4,0.0,1.2,1.0,0.0,2.2,20.27851724138,0.0,6.2024137931e-05,96.4
386,3.7,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.5,10.25,48.02581732,1.375,1302.435,563.3225,55.5,48.02581732,563.3225,135.875,1.885,1.75,2.25,1.25,0.0,5.25,0.25,1.5,0.0,0.0,1.75,31.028645833325,1.1488749999999999,0.0,149.0
387,2.25,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.0,10.25,71.47331732,1.45,1422.5,616.1425,56.0,71.47331732,616.1425,143.375,1.8699999999999999,1.75,2.25,6.25,0.0,10.25,0.25,1.5,0.0,0.0,1.75,31.095208333325,0.447375,0.0,121.0
388,3.27,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.625,10.25,53.78456732,1.4,1275.185,475.0325,55.625,53.78456732,475.0325,138.25,1.8787500000000001,1.75,2.25,1.25,0.0,5.25,0.25,1.5,0.0,0.0,1.75,32.313645833325,1.101,0.0,138.5
389,2.46,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.125,10.25,77.23206732,1.475,1395.25,527.8525,56.125,77.23206732,527.8525,145.75,1.86375,1.75,2.25,6.25,0.0,10.25,0.25,1.5,0.0,0.0,1.75,32.380208333325,0.3995,0.0,110.5
390,4.78,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,2.3125,13.25,22.397898079999997,0.8499999999999999,1569.425,850.566875,72.125,22.397898079999997,850.254375,87.1875,2.6862500000000002,1.9375,2.5625,0.0,0.0,4.5,0.0625,2.6875,0.0,0.0,2.75,13.16505208333125,0.47625,0.0,87.25
391,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,3.4545454545454546,10.727272727272727,54.99535636363637,1.0499999999999998,2068.3818181818183,1120.8,65.36363636363636,54.99535636363637,1120.8,115.18181818181819,2.539090909090909,1.6363636363636365,2.1818181818181817,1.4545454545454546,0.0,5.2727272727272725,0.36363636363636365,1.0909090909090908,2.1818181818181817,0.0,3.6363636363636362,17.35818181818182,0.0,0.0,110.63636363636364
392,4.8,2.0,8.0,-0.338381,1.0,56.0,-0.118967,0.219414,4.0,9.0,76.6632,1.375,1116.6,527.4,48.0,76.6632,527.4,140.5,2.165,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,36.347500000000004,0.0,0.0,120.5
393,1.97,2.0,53.0,-0.267904,2.0,53.0,-0.267904,0.0,3.0555555555555554,15.11111111111111,52.40876,0.9083333333333332,460.6111111111111,279.61388888888894,83.27777777777777,52.40876,279.61388888888894,94.55555555555556,3.0561111111111114,1.8888888888888888,3.7777777777777777,2.7777777777777777,0.0,8.444444444444445,0.0,1.5555555555555556,0.0,0.0,1.5555555555555556,19.962222222222223,0.23600000000000002,0.0,47.44444444444444
394,2.15,2.0,34.0,-0.245806,3.0,46.0,-0.160771,0.085035,4.375,13.5,89.68837500000001,1.30625,1390.875,724.00625,75.625,89.68837500000001,724.00625,134.25,2.29875,1.75,3.0,8.75,0.0,13.5,0.0,1.5,0.0,0.0,1.5,29.19,0.5992500000000001,0.0,67.25
395,2.0,4.0,59.0,-0.155138,4.0,59.0,-0.155138,0.0,4.0,11.0,65.24656999999999,1.16,1195.3200000000002,474.48,57.4,65.24656999999999,473.68,123.2,2.468,2.0,2.4,0.0,0.6,5.0,0.0,1.2,0.0,2.2,3.4,25.316,0.0,0.0,91.8
396,0.0,1.0,78.0,-0.161308,1.0,78.0,-0.161308,0.0,6.0,8.666666666666666,185.45783333333335,1.4833333333333334,3772.1666666666665,1867.8333333333333,54.0,185.45783333333335,1867.8333333333333,149.16666666666666,2.0483333333333333,1.1666666666666667,0.0,7.5,11.666666666666666,20.333333333333332,0.8333333333333334,0.0,0.8333333333333334,0.0,1.6666666666666667,23.115,0.0,0.0,225.66666666666666
397,3.44,1.0,1.0,-0.233471,1.0,1.0,-0.233471,0.0,1.9090909090909092,1.6363636363636365,30.23686,0.5227272727272727,744.9563636363637,416.8263636363636,81.0,30.23686,416.8263636363636,58.63636363636363,2.0536363636363637,1.1818181818181819,0.0,0.45454545454545453,1.2727272727272727,2.909090909090909,0.8181818181818182,0.0,0.45454545454545453,0.0,1.2727272727272727,12.525454545454545,6.425181818181818,0.0,197.1818181818182
398,3.88,2.0,16.0,-0.261676,1.0,56.0,-0.118967,0.14270900000000003,4.5,9.0,84.696,1.575,1430.435,694.1800000000001,48.5,84.696,694.1800000000001,160.0,1.735,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,44.6884375,1.101,0.0,149.5
399,0.0,2.0,14.0,-0.153293,2.0,14.0,-0.153293,0.0,4.5,8.0,82.70625,1.625,2658.0,1343.5,43.5,82.70625,1343.5,163.0,1.395,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,42.015,0.3865,0.0,228.0
400,1.3,2.0,14.0,-0.153293,2.0,14.0,-0.153293,0.0,4.0,10.0,64.49933333333333,1.45,2829.6666666666665,1458.0,55.0,64.49933333333333,1458.0,145.66666666666666,1.5633333333333332,2.0,1.3333333333333333,0.0,0.0,3.3333333333333335,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,34.82333333333333,0.5153333333333333,0.0,227.66666666666666
401,2.35,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.875,13.75,66.88399999999999,1.25625,1435.29375,493.995,76.125,66.88399999999999,493.995,127.25,2.21375,2.0,3.0,2.5,0.0,7.5,0.0,2.25,0.0,0.0,2.25,32.386796875,1.37625,0.0,107.625
402,0.0,2.0,50.0,-0.14445,2.0,50.0,-0.14445,0.0,5.25,11.0,123.36425,1.625,2692.0,628.81,62.25,123.36425,628.81,158.0,1.6925,2.0,1.5,7.5,0.0,11.0,0.0,3.0,0.0,0.0,3.0,40.86125,0.0,0.0,163.0
403,3.1,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,3.4,12.8,60.80703999999999,1.0799999999999998,1057.72,333.896,70.0,60.80703999999999,333.896,110.4,2.634,2.0,2.8,2.0,0.0,6.8,0.0,2.0,0.0,0.0,2.0,24.838,0.0,0.0,81.2
404,1.78,2.0,7.0,-0.266297,3.0,73.0,-0.182464,0.08383300000000002,3.6,10.8,72.856076,1.09,1626.3519999999999,892.5300000000001,62.6,72.856076,892.5300000000001,117.6,2.4619999999999997,2.0,2.2,0.6,2.8,7.6,0.0,1.4,1.4,0.0,2.8,22.93775,1.2874,0.0,135.2
405,0.0,3.0,25.0,-0.26654,3.0,25.0,-0.26654,0.0,3.4,12.3,50.212483999999996,1.0299999999999998,1085.52,599.58,66.4,50.212483999999996,599.58,108.3,2.584,2.0,2.4,1.0,0.9,6.3,0.0,1.2,1.0,0.5,2.7,17.09318390805,0.0,6.2024137931e-05,92.9
406,3.4,2.0,52.0,-0.226594,1.0,56.0,-0.118967,0.10762699999999999,5.5,9.0,132.4635,1.775,1702.0,861.3299999999999,49.5,132.4635,861.3299999999999,176.5,1.495,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,49.17666666665,0.232,0.0,190.5
407,3.12,2.0,8.0,-0.338381,2.0,52.0,-0.226594,0.111787,3.0,13.384615384615385,46.215507692307696,0.9115384615384614,1079.9846153846154,615.9892307692307,75.53846153846153,46.218584615384614,615.9892307692307,96.53846153846153,2.9438461538461542,1.8461538461538463,3.076923076923077,1.5384615384615385,0.0,6.461538461538462,0.15384615384615385,1.5384615384615385,0.7692307692307693,0.0,2.4615384615384617,16.282948717946155,0.0356923076923077,0.0,72.84615384615384
408,0.0,3.0,90.0,-0.172896,3.0,90.0,-0.172896,0.0,8.25,3.5,208.360295,1.8875000000000002,4355.5,1836.25,14.25,208.360295,1767.25,208.25,1.1975,2.0,0.0,1.5,0.0,3.5,0.0,0.0,6.0,0.0,6.0,40.175,0.0,0.0,226.0
409,0.0,3.0,22.0,-0.17001,3.0,22.0,-0.17001,0.0,2.744186046511628,11.767441860465116,29.196469767441855,0.8965116279069767,1267.6418604651162,690.893023255814,70.86046511627907,29.196469767441855,690.893023255814,100.06976744186046,2.762093023255814,2.0,2.604651162790698,0.6511627906976745,0.0,5.255813953488372,0.0,1.302325581395349,2.604651162790698,0.0,3.9069767441860463,12.841627906976745,0.0,7.3364341085162795e-06,76.30232558139535
410,0.0,3.0,22.0,-0.17001,3.0,22.0,-0.17001,0.0,3.0,10.833333333333334,36.73256666666666,0.9958333333333332,1417.8666666666668,762.3000000000001,65.83333333333333,36.73256666666666,762.3000000000001,109.75,2.5941666666666667,2.0,2.3333333333333335,0.6666666666666666,0.0,5.0,0.0,1.1666666666666667,2.6666666666666665,0.0,3.8333333333333335,16.173750000000002,0.0,7.5111111111e-06,90.75
411,0.0,3.0,22.0,-0.17001,3.0,22.0,-0.17001,0.0,2.923076923076923,11.23076923076923,35.13770769230769,0.9653846153846154,1315.7384615384615,707.876923076923,67.46153846153847,35.13770769230769,707.876923076923,106.38461538461539,2.6592307692307693,2.0,2.4615384615384617,0.6153846153846154,0.0,5.076923076923077,0.0,1.2307692307692308,2.4615384615384617,0.0,3.6923076923076925,15.630000000000003,0.0,6.933333333323077e-06,84.6923076923077
412,0.0,3.0,42.0,-0.153347,3.0,42.0,-0.153347,0.0,3.4,12.3,62.95867,1.055,1425.42,769.78,70.7,62.96266999999999,769.78,106.4,2.747,1.8,2.5,2.0,1.4,7.7,0.2,1.7,1.0,0.0,2.9,17.651,0.0,0.0,95.3
413,0.0,2.0,81.0,-0.101507,2.0,81.0,-0.101507,0.0,6.0,10.25,187.619225,1.9625,1845.25,682.75,59.25,187.619225,682.75,162.5,1.4375,2.0,0.75,7.5,10.5,20.75,0.0,3.75,0.0,0.0,3.75,36.08,0.0,0.0,202.75
414,1.0,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,5.4,11.2,122.447182,1.47,1843.4,777.46,59.2,122.447182,778.0,154.2,1.984,2.0,2.4,6.2,0.6,11.2,0.0,1.2,1.8,2.2,5.2,32.275,0.47940000000000005,0.0,66.8
415,2.13,2.0,8.0,-0.338381,2.0,34.0,-0.245806,0.09257499999999999,2.8333333333333335,13.0,37.18043333333333,0.9,931.8833333333333,524.8666666666667,73.83333333333333,37.18043333333333,524.8666666666667,97.41666666666667,2.8516666666666666,2.0,3.0,1.3333333333333333,0.0,6.333333333333333,0.0,1.5,1.1666666666666667,0.0,2.6666666666666665,15.6975,0.06658333333333334,0.0,66.41666666666667
416,0.0,4.0,70.0,-0.286408,4.0,70.0,-0.286408,0.0,4.285714285714286,14.0,78.20065714285714,1.1500000000000001,777.4,487.59999999999997,62.142857142857146,78.20465714285714,486.1714285714285,121.85714285714286,2.4528571428571433,2.0,2.2857142857142856,0.0,4.0,8.285714285714286,0.0,1.1428571428571428,0.0,0.0,1.1428571428571428,24.035714285714285,0.0,0.0,103.85714285714286
417,0.0,2.0,50.0,-0.14445,2.0,50.0,-0.14445,0.0,5.8,12.0,133.2994,1.65,2447.4,722.448,57.6,133.3022,721.448,163.8,1.6059999999999999,2.0,1.2,6.0,2.8,12.0,0.0,2.4,0.0,0.0,2.4,39.513,0.0,0.0,175.4
418,0.0,3.0,42.0,-0.153347,3.0,42.0,-0.153347,0.0,3.2857142857142856,11.857142857142858,51.03508571428571,1.0071428571428573,1692.3285714285714,979.6485714285715,69.57142857142857,51.03872857142857,979.6485714285715,105.78571428571429,2.7642857142857147,1.7142857142857142,2.2857142857142856,2.142857142857143,0.0,6.142857142857143,0.2857142857142857,1.1428571428571428,1.4285714285714286,0.0,2.857142857142857,15.225,0.0,0.0,102.5
419,0.0,,,,,,,,4.333333333333333,10.333333333333334,77.39533333333334,1.4833333333333334,1340.5,743.9,59.0,77.37116666666667,743.9,137.5,1.5233333333333334,2.0,0.0,8.333333333333334,0.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,22.23166666666667,0.0,0.0,199.83333333333334
420,2.46,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.285714285714286,13.142857142857142,84.45942857142856,1.3357142857142856,1464.0,697.1542857142857,73.28571428571429,84.4552857142857,697.1542857142857,133.85714285714286,2.107142857142857,2.0,2.5714285714285716,8.571428571428571,0.0,13.142857142857142,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,29.176428571428573,0.5112857142857143,0.0,100.57142857142857
421,3.9,2.0,16.0,-0.261676,1.0,30.0,-0.222725,0.03895100000000001,3.75,11.5,62.7001,1.275,1032.7675,533.96,63.25,62.69285,533.96,127.0,2.14,2.0,2.0,2.5,0.0,6.5,0.0,1.0,0.0,0.0,1.0,28.110468750000003,0.5505,0.0,126.25
422,2.71,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.142857142857143,13.142857142857142,78.0945,1.3142857142857143,1475.4285714285713,765.0971428571429,73.14285714285714,78.09035714285713,765.0971428571429,132.57142857142858,2.091428571428571,2.0,2.5714285714285716,7.142857142857143,0.0,11.714285714285714,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,28.810000000000002,0.5670000000000001,0.0,100.85714285714286
423,0.0,1.0,4.0,-0.205744,1.0,78.0,-0.161308,0.044436,2.3076923076923075,2.6153846153846154,23.32539876923077,1.0730769230769233,2846.3076923076924,1597.0307692307692,66.6923076923077,23.32539876923077,1597.0307692307692,99.07692307692308,1.6246153846153848,1.9230769230769231,0.0,0.6923076923076923,1.0769230769230769,3.6923076923076925,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,8.438461538461537,0.0,0.0,196.3846153846154
424,0.0,1.0,4.0,-0.205744,1.0,4.0,-0.205744,0.0,2.1739130434782608,2.217391304347826,16.71630452173913,1.0630434782608698,2877.9565217391305,1642.5652173913043,66.43478260869566,16.71630452173913,1642.5652173913043,98.3913043478261,1.5843478260869563,2.0,0.0,0.21739130434782608,0.6086956521739131,2.8260869565217392,0.0,0.0,0.21739130434782608,0.0,0.21739130434782608,8.184130434782608,0.0,0.0,194.0
425,0.0,1.0,4.0,-0.205744,1.0,80.0,-0.205137,0.0006069999999999964,3.75,8.0,86.553591,1.25,1843.72,1019.245,73.75,86.553591,1019.245,115.5,1.81,2.0,1.0,5.0,3.5,11.5,0.0,0.5,0.0,0.0,0.5,18.945229885049997,0.116,0.0,176.5
426,0.0,3.0,74.0,-0.220603,1.0,4.0,-0.205744,0.014858999999999983,3.3333333333333335,3.3333333333333335,67.28812133333334,1.1500000000000001,3770.6666666666665,2271.6666666666665,61.666666666666664,67.28812133333334,2271.6666666666665,118.0,1.8333333333333333,2.0,0.0,1.3333333333333333,4.666666666666667,8.0,0.0,0.0,2.0,0.0,2.0,10.61,0.0,0.0,205.66666666666666
427,3.8,2.0,7.0,-0.266297,1.0,4.0,-0.205744,0.060552999999999996,2.0,7.2,11.0099892,0.89,1676.1439999999998,961.22,73.0,11.0099892,961.22,86.0,2.158,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,10.641499999999999,2.5748,0.0,194.0
428,0.67,2.0,51.0,-0.185623,2.0,51.0,-0.185623,0.0,3.2,7.2,54.11130920000001,1.2100000000000002,2389.2,1297.512,74.2,54.11130920000001,1297.512,113.2,1.7619999999999998,2.0,1.2,4.0,0.0,7.2,0.0,1.2,0.0,0.0,1.2,17.357999999999997,0.0,0.0,182.8
429,0.0,2.0,5.0,-0.136603,2.0,5.0,-0.136603,0.0,2.3333333333333335,9.333333333333334,15.601573533333335,1.05,3244.6666666666665,1614.1566666666668,70.66666666666667,15.601573533333335,1613.8233333333335,100.33333333333333,1.7400000000000002,2.0,0.6666666666666666,0.0,0.0,2.6666666666666665,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,10.514166666666666,0.508,0.0,195.0
430,0.0,1.0,29.0,-0.172056,1.0,29.0,-0.172056,0.0,3.0,6.5,36.279091,1.2000000000000002,2971.0,1458.885,65.5,36.279091,1458.885,114.0,1.7349999999999999,1.5,0.0,5.0,0.0,6.5,0.5,0.0,0.0,0.0,0.5,9.48,0.0,0.0,209.5
431,0.0,3.0,26.0,-0.295049,1.0,4.0,-0.205744,0.089305,3.25,8.0,37.1969205,1.2374999999999998,3045.75,1717.25,63.75,37.1969205,1717.25,117.75,1.7825000000000002,2.0,0.5,3.0,0.0,5.5,0.0,1.0,2.0,0.0,3.0,12.447500000000002,0.19325,1.0553314,219.75
432,0.0,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,2.4,12.6,25.3466764,0.8300000000000001,1097.92,405.462,80.4,25.3466764,405.462,83.2,2.7399999999999998,2.0,2.6,2.0,0.0,6.6,0.0,2.2,0.0,0.0,2.2,10.8125,0.0,0.0,58.8
433,0.0,1.0,4.0,-0.205744,1.0,4.0,-0.205744,0.0,4.0,8.25,71.1365455,1.2625000000000002,3288.75,1584.2275,64.75,71.1365455,1584.2275,125.5,1.9849999999999999,1.5,0.25,6.5,0.0,8.25,0.5,1.25,1.0,0.0,2.75,13.506875,0.0,0.0,177.0
434,10.39,2.0,8.0,-0.338381,1.0,4.0,-0.205744,0.13263699999999998,2.0,9.0,12.505790999999999,0.825,1416.1,807.4,77.0,12.505790999999999,807.4,81.0,2.505,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,8.4975,0.0,0.0,103.0
435,0.0,,,,,,,,4.0,7.333333333333333,73.95072733333333,1.2833333333333332,3071.3333333333335,1738.7,63.666666666666664,73.95072733333333,1738.7,124.66666666666667,1.9900000000000002,0.6666666666666666,0.0,6.666666666666667,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,12.236666666666666,0.0,0.0,214.66666666666666
436,0.0,,,,,,,,4.25,8.0,82.0680455,1.3124999999999998,3112.5,1761.0375,63.25,82.0680455,1761.0375,128.25,2.0425,0.5,0.0,7.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.780000000000001,0.0,0.0,217.25
437,4.17,2.0,16.0,-0.261676,1.0,4.0,-0.205744,0.05593200000000001,2.5,9.0,20.538590999999997,1.025,1729.935,974.1800000000001,77.5,20.538590999999997,974.1800000000001,100.5,2.075,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,16.838437499999998,1.101,0.0,132.0
438,4.0,2.0,34.0,-0.245806,1.0,4.0,-0.205744,0.040061999999999987,3.0,9.0,43.986090999999995,1.1,1850.0,1027.0,78.0,43.986090999999995,1027.0,108.0,2.06,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,16.905,0.3995,0.0,104.0
439,0.0,3.0,76.0,-0.296791,1.0,4.0,-0.205744,0.09104700000000002,4.25,8.0,104.3894205,1.1875,4121.25,2464.75,64.75,104.3894205,2464.75,123.75,1.9675,2.0,0.5,3.0,7.0,12.5,0.0,1.0,2.0,0.0,3.0,14.127500000000001,0.19325,0.0,202.25
440,0.0,3.0,44.0,-0.210375,1.0,4.0,-0.205744,0.004630999999999996,3.75,8.0,59.809420499999995,1.1875,3690.25,2115.25,64.25,59.809420499999995,2115.25,124.75,1.9675,1.5,0.5,3.5,0.0,5.5,0.5,1.0,1.5,0.0,3.0,13.8375,0.19325,0.0,202.25
441,0.0,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,3.6666666666666665,8.333333333333334,61.990727333333325,1.1833333333333333,2746.0,1494.6666666666667,69.66666666666667,61.990727333333325,1494.6666666666667,121.0,2.0066666666666664,2.0,1.3333333333333333,5.0,0.0,8.333333333333334,0.0,0.6666666666666666,1.6666666666666667,0.0,2.3333333333333335,16.031666666666666,0.26633333333333337,0.0,134.0
442,2.89,2.0,52.0,-0.226594,1.0,4.0,-0.205744,0.02084999999999998,3.5,9.0,68.306091,1.225,2001.5,1141.33,78.5,68.306091,1141.33,117.0,1.835,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,21.32666666665,0.232,0.0,173.0
443,0.79,2.0,52.0,-0.226594,2.0,83.0,-0.180198,0.04639599999999999,5.000998502246629,15.001497753369945,143.12261647528706,1.4750124812780827,1490.0034947578633,547.5647378931603,85.00848726909635,143.12261647528706,547.5647378931603,133.02246630054918,2.439071392910634,2.0,3.001497753369945,10.0,6.996505242136795,21.99800299550674,0.0,2.998502246630055,0.0,0.0,2.998502246630055,27.032531203195152,0.39919770344483274,0.0,119.44133799301046
444,0.28,2.0,52.0,-0.226594,2.0,83.0,-0.180198,0.04639599999999999,5.019417475728155,15.029126213592233,143.90874563106794,1.4752427184466017,1490.0679611650485,552.3560194174757,85.16504854368932,143.90874563106794,552.3560194174757,133.4368932038835,2.421941747572815,2.0,3.029126213592233,10.0,6.932038834951456,21.961165048543688,0.0,2.970873786407767,0.0,0.0,2.970873786407767,27.355922330096114,0.393621359223301,0.0,118.35922330097087
445,0.28,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.04,15.6,128.752816,1.4259999999999997,1499.6799999999998,780.7328,88.03999999999999,128.752816,780.7328,138.76,2.0788,2.0,3.6,10.0,0.56,16.16,0.0,2.4,0.0,0.0,2.4,33.53759999998,0.27840000000000004,0.0,151.44
446,0.25,2.0,52.0,-0.226594,2.0,83.0,-0.180198,0.04639599999999999,5.086956521739132,15.130434782608695,146.79133913043475,1.4760869565217394,1490.304347826087,569.9247826086958,85.73913043478262,146.79133913043475,569.9247826086958,134.95652173913044,2.359130434782609,2.0,3.130434782608696,10.0,6.695652173913044,21.82608695652174,0.0,2.8695652173913047,0.0,0.0,2.8695652173913047,28.541739130430443,0.3731739130434783,0.0,114.39130434782611
447,0.21,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.08,15.6,132.241632,1.432,1498.76,766.3576,88.08,132.241632,766.3576,139.12,2.0776000000000003,2.0,3.6,10.0,1.12,16.72,0.0,2.4,0.0,0.0,2.4,33.59319999998,0.27840000000000004,0.0,145.28000000000003
448,0.22,2.0,52.0,-0.226594,2.0,83.0,-0.180198,0.04639599999999999,5.153846153846154,15.23076923076923,149.64621538461537,1.4769230769230768,1490.5384615384614,587.3246153846154,86.30769230769229,149.64621538461537,587.3246153846154,136.46153846153845,2.296923076923077,2.0,3.230769230769231,10.0,6.461538461538462,21.692307692307693,0.0,2.7692307692307696,0.0,0.0,2.7692307692307696,29.716153846146156,0.35292307692307695,0.0,110.46153846153845
449,0.2,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.12,15.6,135.73044799999997,1.438,1497.84,751.9824,88.12,135.73044799999997,751.9824,139.48,2.0764000000000005,2.0,3.6,10.0,1.6800000000000002,17.28,0.0,2.4,0.0,0.0,2.4,33.64879999998,0.27840000000000004,0.0,139.11999999999998
450,0.17,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.279999999999999,15.6,149.685712,1.4619999999999997,1494.1599999999999,694.4816,88.28,149.685712,694.4816,140.92,2.0716,2.0,3.6,10.0,3.9199999999999995,19.52,0.0,2.4,0.0,0.0,2.4,33.87119999998,0.27840000000000004,0.0,114.47999999999999
451,0.16,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.32,15.6,153.174528,1.468,1493.2400000000002,680.1064,88.32000000000001,153.174528,680.1064,141.28000000000003,2.0704000000000002,2.0,3.6,10.0,4.48,20.080000000000002,0.0,2.4,0.0,0.0,2.4,33.92679999998,0.27840000000000004,0.0,108.32000000000001
452,0.15,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.36,15.6,156.663344,1.4739999999999998,1492.3200000000002,665.7312,88.36,156.663344,665.7312,141.64000000000001,2.0692,2.0,3.6,10.0,5.04,20.64,0.0,2.4,0.0,0.0,2.4,33.98239999998,0.27840000000000004,0.0,102.16
453,0.14,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,5.395999999999999,15.6,159.8032784,1.4793999999999998,1491.4919999999997,652.79352,88.396,159.8032784,652.79352,141.964,2.0681200000000004,2.0,3.6,10.0,5.544,21.144,0.0,2.4,0.0,0.0,2.4,34.03243999998,0.27840000000000004,0.0,96.616
454,3.25,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,3.484848484848485,15.606060606060606,86.62807763636363,0.9757575757575758,739.3333333333334,240.79090909090908,86.51515151515152,86.62807763636363,240.79090909090908,97.06060606060606,2.8857575757575757,2.0,3.606060606060606,3.6363636363636362,5.090909090909091,14.333333333333334,0.0,2.393939393939394,0.0,0.0,2.393939393939394,18.183946608945455,0.04924242424242424,0.0,11.696969696969697
455,0.0,3.0,45.0,-0.239422,3.0,45.0,-0.239422,0.0,3.292307692307692,14.523076923076923,67.67086461538462,0.9230769230769231,1128.5876923076924,548.0553846153847,81.64615384615385,67.67086461538462,548.0553846153847,95.16923076923077,2.9636923076923076,1.8153846153846154,3.076923076923077,3.3230769230769233,2.5846153846153848,10.8,0.18461538461538463,1.8153846153846154,0.36923076923076925,0.0,2.3692307692307693,14.344384615384616,0.0,0.0,51.323076923076925
456,0.02,2.0,83.0,-0.180198,2.0,83.0,-0.180198,0.0,5.869565217391305,15.000000000000002,197.60382608695656,1.580434782608696,1840.0000000000002,591.275652173913,85.86956521739131,197.60382608695656,591.275652173913,146.82608695652175,2.0239130434782613,2.0,3.0000000000000004,10.0,12.173913043478262,27.17391304347826,0.0,3.0000000000000004,0.0,0.0,3.0000000000000004,32.76869565217392,0.0,0.0,32.08695652173913
